"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A1759221221524030",161.722522,119.99,"EUR",20130414,105214,11,88.161,"loire-atlantique","44000","fr","false","fr-FR","CREDITCARD","VISA","44800","NA","FR","M",1,0,"true"
"A1688852068178080",109.99,109.99,"USD",20130407,45825,20,8.23,"california","90006","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"A985156723649620",139.99,139.99,"USD",20130411,20726,21,71.99,"florida","33603","us","false","en-US","CREDITCARD","MC","33707","FL","US","M",1,0,"true"
"A1759222192247110",145.59,145.59,"USD",20130411,80626,3,192.2,"new york","10004","us","false","en-US","CREDITCARD","VISA","35136","AL","US","M",1,0,"true"
"A844428029243587",148.74,148.74,"USD",20130404,10214,19,24.13,"illinois","60064","us","false","en-US","CREDITCARD","VISA","60035","IL","US","M",1,0,"true"
"A914800340295166",79.99,79.99,"USD",20130415,5644,18,69.76,"kansas","66210","us","false","en-US","CREDITCARD","VISA","64079","MO","US","M",1,0,"true"
"A914800996051170",215.64,215.64,"USD",20130407,221531,17,108.69,"indiana","46282","us","false","en-US","CREDITCARD","VISA","29334","SC","US","M",0,1,"true"
"A985156979906180",99.99,99.99,"USD",20130407,222851,14,68.118,"washington","98902","us","false","en-US","CREDITCARD","VISA","97850","OR","US","M",1,0,"true"
"A985156985071493",74.89,74.89,"USD",20130408,151826,16,216.2,"unknown","0","fr","false","en-US","CREDITCARD","AMEX","7405","NJ","US","M",1,0,"true"
"A844428035915015",86.17,86.17,"USD",20130412,40136,23,207.172,"pennsylvania","19082","us","false","en-US","CREDITCARD","VISA","33040","FL","US","M",0,1,"true"
"A1688853524321290",74.97,74.97,"USD",20130405,2134,19,72.76,"new jersey","7103","us","false","en-US","CREDITCARD","DISCOVER","65240","MO","US","M",3,0,"true"
"A1688853652289450",118.002779,1499,"MXN",20130408,205927,14,189.245,"distrito federal","1000","mx","false","es-MX","CREDITCARD","VISA","58150","Michoacï¿½n","MX","M",1,0,"true"
"A985156996696141",187.8833,1199,"SEK",20130425,83909,9,90.23,"uppsala lan","75803","se","false","sv-SE","CREDITCARD","MC","75327","NA","SE","M",1,0,"true"
"A1759222094070230",280.207942,281.37,"CAD",20130420,191553,14,76.64,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","VISA","L4S 1B1","ON","CA","M",1,0,"true"
"A844428039942859",754.3771,479,"GBP",20130416,224538,22,109.144,"greater london","ec3a","gb","false","en-GB","CREDITCARD","MC","W1T 5JX","NA","GB","M",0,1,"true"
"A985156345961425",109.99,109.99,"USD",20130430,63318,23,184.98,"arizona","85013","us","false","en-US","CREDITCARD","VISA","97212","OR","US","M",1,0,"true"
"A1688853647393240",147.69,147.69,"USD",20130425,162452,8,76.173,"california","92335","us","false","en-US","CREDITCARD","MC","54157","WI","US","M",1,0,"true"
"A844427754541367",116.86,116.86,"USD",20130425,211242,15,98.228,"illinois","60115","us","false","en-US","CREDITCARD","VISA","60115","IL","US","M",1,0,"true"
"A1688853613564590",62.39,62.39,"USD",20130417,75625,2,71.185,"pennsylvania","19133","us","false","en-US","CREDITCARD","MC","65616","MO","US","M",0,1,"true"
"A1759222185240050",64.19,64.19,"USD",20130417,83619,3,24.152,"pennsylvania","17522","us","false","en-US","CREDITCARD","VISA","80123","CO","US","M",0,1,"true"
"A1759222185351430",79.99,79.99,"USD",20130417,125340,7,75.11,"north carolina","27803","us","false","en-US","CREDITCARD","VISA","46032","IN","US","M",0,1,"true"
"A1759222185358430",86.74,86.74,"USD",20130417,142335,9,71.171,"virginia","22701","us","false","en-US","CREDITCARD","VISA","78730","TX","US","M",0,1,"true"
"A1899946969878610",65.54,65.54,"USD",20130430,181724,13,24.188,"new york","12528","us","false","en-US","CREDITCARD","VISA","6798","CT","US","M",0,1,"true"
"A844428047343854",106.24,106.24,"USD",20130501,10258,19,76.29,"illinois","60056","us","false","en-US","CREDITCARD","VISA","60010","IL","US","M",1,0,"true"
"A1055521395048230",83.14,83.14,"USD",20130426,175550,12,54.235,"virginia","20147","us","false","en-US","CREDITCARD","MC","10523","NY","US","M",0,1,"true"
"A844428040495230",75.58,75.58,"USD",20130417,180303,13,184.73,"virginia","20147","us","false","en-US","CREDITCARD","MC","95616","CA","US","M",0,1,"true"
"A1688852501978320",134.81,134.81,"USD",20130427,190957,14,69.123,"new jersey","7436","us","false","en-US","CREDITCARD","DISCOVER","7457","NJ","US","M",1,0,"true"
"A985156995541712",259.621858,3298,"MXN",20130423,20253,20,189.149,"quintana roo","77000","mx","false","es-MX","CREDITCARD","VISA","77710","Quintana Roo","MX","M",2,0,"true"
"A844427703526719",102.48,102.48,"USD",20130423,31500,-99,174.51,"colorado","80264","us","false","en-US","CREDITCARD","VISA","80905","CO","US","M",2,1,"true"
"A1759222219152450",237.04,237.04,"USD",20130418,165848,10,76.237,"illinois","60608","us","false","en-US","CREDITCARD","MC","44134","OH","US","M",1,0,"true"
"A1829582571100710",239.51,239.51,"USD",20130501,213342,16,24.161,"new york","10591","us","false","en-US","CREDITCARD","DISCOVER","11230","NY","US","M",1,0,"true"
"A985156999024771",93.07,93.07,"USD",20130502,141438,6,54.214,"california","95122","us","false","en-US","CREDITCARD","VISA","30337","GA","US","M",0,1,"true"
"A914801012822158",92.2,92.2,"USD",20130502,142125,9,54.242,"virginia","20147","us","false","en-US","CREDITCARD","VISA","6782","CT","US","M",0,1,"true"
"A914801013785993",95.02,95.02,"USD",20130502,144415,9,107.2,"virginia","20147","us","false","en-US","CREDITCARD","VISA","7076","NJ","US","M",0,1,"true"
"A844428045623555",80.79,80.79,"USD",20130427,233804,18,71.233,"connecticut","6511","us","false","en-US","CREDITCARD","MC","6511","CT","US","M",1,0,"true"
"A1055520964660610",219.99,219.99,"USD",20130428,1021,19,24.127,"virginia","22554","us","false","en-US","CREDITCARD","MC","22554","VA","US","M",1,0,"true"
"A985156287053363",151.54,151.54,"USD",20130428,1651,18,99.8,"texas","75081","us","false","en-US","CREDITCARD","VISA","75244","TX","US","M",1,0,"true"
"A1829582571089880",233.19,233.19,"USD",20130428,53453,21,67.185,"washington","99207","us","false","en-US","CREDITCARD","DISCOVER","42301","KY","US","M",1,0,"true"
"A1759222219189020",222.19,222.19,"USD",20130428,83340,3,67.197,"south carolina","29731","us","false","en-US","CREDITCARD","DISCOVER","6762","CT","US","M",1,0,"true"
"A2181420350587670",149.99,149.99,"USD",20130423,173749,9,75.111,"california","95503","us","false","en-US","CREDITCARD","VISA","95537","CA","US","M",1,0,"true"
"A309681307561823",149.44,149.44,"USD",20130418,230419,18,75.177,"north carolina","27055","us","false","en-US","CREDITCARD","AMEX","27410","NC","US","M",1,0,"true"
"A844428041547410",157.474251,99.99,"GBP",20130419,102326,-99,141,"greater london","ec1v","gb","false","en-GB","CREDITCARD","VISA","E16 2QP","NA","GB","M",1,1,"true"
"A1899946963731140",62.49,62.49,"USD",20130419,115126,5,71.195,"mississippi","39042","us","false","en-US","CREDITCARD","VISA","29680","SC","US","M",0,1,"true"
"A914801013775218",92.2,92.2,"USD",20130503,92023,4,75.101,"virginia","20147","us","false","en-US","CREDITCARD","MC","8701","NJ","US","M",0,1,"true"
"A985156998227558",231.56,231.56,"USD",20130428,232641,16,184.98,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85650","AZ","US","M",0,1,"true"
"A1759221413220100",102.999897,999999,"IDR",20130429,122218,19,112.78,"jakarta raya","12130","id","false","id-ID","CREDITCARD","VISA","11480","Jakarta","ID","M",1,0,"true"
"A914801011218316",224.11,224.11,"USD",20130429,125828,7,209.33,"ohio","44231","us","false","en-US","CREDITCARD","VISA","45211","OH","US","M",0,1,"true"
"A1759222164863410",109.99,109.99,"USD",20130424,83840,0,65.19,"california","94536","us","false","en-US","CREDITCARD","VISA","34668","FL","US","M",1,0,"true"
"A844428044533734",626.16465,599,"AUD",20130424,121732,22,125.253,"new south wales","1005","au","false","en-AU","CREDITCARD","VISA","2192","New South Wales","AU","M",1,0,"true"
"A914801007105746",93.85,93.85,"USD",20130424,173221,9,54.244,"california","95122","us","false","en-US","CREDITCARD","VISA","94546","CA","US","M",0,1,"true"
"A985156993509507",75.58,75.58,"USD",20130419,170750,9,184.169,"california","94117","us","false","en-US","CREDITCARD","VISA","75216","TX","US","M",0,1,"true"
"A914801004943538",31.94,31.94,"USD",20130420,14058,19,184.186,"louisiana","70116","us","false","en-US","CREDITCARD","VISA","34983","FL","US","M",1,1,"true"
"A1899946263303050",170.67264,939,"NOK",20130503,180523,19,85.165,"oslo","1006","no","false","nn-NO","CREDITCARD","VISA","9600","NA","NO","M",1,0,"true"
"A985157000299534",156.421301,157.07,"CAD",20130503,190854,14,99.249,"ontario","n5v 1a1","ca","false","en-CA","CREDITCARD","VISA","K0G 1K0","ON","CA","M",1,0,"true"
"A914801014875116",238.14,238.14,"USD",20130503,201659,15,173.8,"west virginia","25177","us","false","en-US","CREDITCARD","VISA","79106","TX","US","M",1,0,"true"
"A844428046730497",277.728226,278.88,"CAD",20130429,160329,11,24.203,"quebec","h2x 3w4","ca","false","en-CA","CREDITCARD","MC","V3R7T6","BC","CA","M",1,0,"true"
"A844428024841325",149.79,149.79,"USD",20130514,114506,6,68.83,"new jersey","8201","us","false","en-US","CREDITCARD","VISA","8225","NJ","US","M",1,0,"true"
"A564049508937862",99,99,"USD",20130509,73248,-99,71.189,"california","90006","us","false","en-US","CREDITCARD","VISA","91360","CA","US","M",1,1,"true"
"A1055521397087470",312.55965,299,"AUD",20130509,133850,23,101.16,"victoria","3000","au","false","en-AU","CREDITCARD","VISA","3996","Victoria","AU","M",1,0,"true"
"A985156712327404",346.462251,219.99,"GBP",20130504,175708,17,86.4,"surrey","kt17","gb","false","en-GB","CREDITCARD","VISA","KT18 5BG","NA","GB","M",2,0,"true"
"A914801026387229",301.26,301.26,"USD",20130519,34258,19,66.245,"california","94117","us","false","en-US","CREDITCARD","MC","85648","AZ","US","M",2,0,"true"
"A985157010264242",806.0724,73080,"JPY",20130519,64804,15,118.13,"osaka","530-0000","jp","false","ja-JP","CREDITCARD","VISA","183-8501","???","JP","M",2,0,"true"
"A1055521007937570",1154.4,1154.4,"USD",20130514,181402,10,72.219,"california","92688","us","false","en-US","CREDITCARD","VISA","90274","CA","US","M",0,3,"true"
"A1055521400546730",119.99,119.99,"USD",20130514,200430,-99,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","32751","FL","US","M",1,0,"true"
"A1899946873128090",127.48,127.48,"USD",20130515,32742,22,108.73,"ohio","44141","us","false","en-US","CREDITCARD","DISCOVER","44685","OH","US","M",2,0,"true"
"A1688853524309620",119.98,119.98,"USD",20130515,42523,22,72.16,"missouri","64124","us","false","en-US","CREDITCARD","DISCOVER","65625","MO","US","M",2,0,"true"
"A985157000491580",418.129547,399.99,"AUD",20130505,92129,19,125.168,"new south wales","1005","au","false","en-AU","CREDITCARD","VISA","3000","Victoria","AU","M",1,0,"true"
"A914800550439914",156.421301,157.07,"CAD",20130505,160211,11,72.38,"ontario","l6j 3j3","ca","false","en-CA","CREDITCARD","VISA","L0R1S0","ON","CA","M",1,0,"true"
"A1688852408331370",159.189819,159.85,"CAD",20130505,210044,17,100.42,"nova scotia","b3h 1a1","ca","false","en-CA","CREDITCARD","VISA","E5N5K3","NB","CA","M",1,0,"true"
"A985156107272519",118.79,118.79,"USD",20130509,164114,11,108.176,"new york","13850","us","false","en-US","CREDITCARD","MC","13732","NY","US","P",1,0,"true"
"A1688853647452210",423.99,423.99,"USD",20130509,180244,13,174.55,"pennsylvania","0","us","false","en-US","CREDITCARD","DISCOVER","17520","PA","US","M",1,0,"true"
"A985156344741724",120.10945,239,"BRL",20130510,12917,22,177.134,"ceara","60010-000","br","false","pt-BR","CREDITCARD","VISA","97010-040","RS","BR","M",1,0,"true"
"A985157010653462",80.92,80.92,"USD",20130519,174909,9,15.185,"nevada","89146","us","true","en-US","CREDITCARD","VISA","11426","NY","US","M",0,1,"true"
"A985157010652653",806.0724,73080,"JPY",20130519,183736,3,110.134,"tokyo","100","jp","false","ja-JP","CREDITCARD","MC","243-0192","????","JP","M",2,0,"true"
"A1899946887996110",235.39,235.39,"USD",20130519,232756,18,108.35,"new jersey","7103","us","false","en-US","CREDITCARD","VISA","7017","NJ","US","M",1,0,"true"
"A1759221088015650",120.10945,239,"BRL",20130515,174630,14,179.191,"rio de janeiro","20010-000","br","false","pt-BR","CREDITCARD","MC","66615-600","PA","BR","M",1,0,"true"
"A1688853660541850",105.98,105.98,"USD",20130515,195139,14,71.169,"vermont","5401","us","false","en-US","CREDITCARD","MC","5091","VT","US","M",2,0,"true"
"A1829582583894660",59.99,59.99,"USD",20130515,200036,15,173.8,"florida","32204","us","false","en-US","CREDITCARD","MC","33160","FL","US","M",1,0,"true"
"A362840681200346",159.189819,159.85,"CAD",20130515,201532,16,71.7,"nova scotia","b2v 2w4","ca","false","en-CA","CREDITCARD","VISA","B2S 1B6","NS","CA","M",1,0,"true"
"A985156921982186",50.49,50.49,"USD",20130515,201544,15,66.3,"connecticut","6810","us","false","en-US","CREDITCARD","VISA","6811","CT","US","M",1,0,"true"
"A1055521395382470",153.29,153.29,"USD",20130506,40303,20,174.21,"washington","98168","us","false","en-US","CREDITCARD","MC","98105","WA","US","M",1,0,"true"
"A914800654351337",148.74,148.74,"USD",20130520,153557,9,50.4,"illinois","62901","us","false","en-US","CREDITCARD","MC","62915","IL","US","M",1,0,"true"
"A1688853596363060",60.59,60.59,"USD",20130516,113913,6,184.18,"rhode island","2903","us","false","en-US","CREDITCARD","VISA","6820","CT","US","M",1,0,"true"
"A1829582583896790",127.18,127.18,"USD",20130516,120413,7,75.151,"pennsylvania","19107","us","false","en-US","CREDITCARD","MC","18210","PA","US","M",2,0,"true"
"A914800889932462",53.36,53.36,"USD",20130516,123746,6,99.156,"texas","75219","us","false","en-US","CREDITCARD","VISA","27519","NC","US","M",1,0,"true"
"A1688853596241210",59.99,59.99,"USD",20130516,123317,6,173.9,"illinois","60077","us","false","en-US","CREDITCARD","VISA","61610","IL","US","M",1,0,"true"
"A1899946944829860",59.99,59.99,"USD",20130516,125534,7,173.12,"florida","33487","us","false","en-US","CREDITCARD","VISA","34759","FL","US","M",1,0,"true"
"A1829582519832190",59.99,59.99,"USD",20130516,132947,8,184.2,"north carolina","27803","us","false","en-US","CREDITCARD","VISA","27106","NC","US","M",1,0,"true"
"A914801018475755",149.93,149.93,"USD",20130507,12731,18,70.19,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85614","AZ","US","M",1,0,"true"
"A914801027937767",156.792046,149.99,"AUD",20130521,44444,14,150.101,"queensland","4000","au","false","en-AU","CREDITCARD","MC","6155","Western Australia","AU","M",1,0,"true"
"A914800889937190",53.11,53.11,"USD",20130516,180759,13,50.76,"maryland","20736","us","false","en-US","CREDITCARD","VISA","60532","IL","US","M",1,0,"true"
"A1759222105153830",108.38,108.38,"USD",20130516,183315,10,173.16,"washington","98007","us","false","en-US","CREDITCARD","AMEX","98642","WA","US","M",2,0,"true"
"A844428056745591",49.99,49.99,"USD",20130516,200830,12,173.164,"california","94945","us","false","en-US","CREDITCARD","VISA","60085","IL","US","M",1,0,"true"
"A844427926468579",54.11,54.11,"USD",20130517,54501,0,50.198,"virginia","22303","us","false","en-US","CREDITCARD","VISA","75226","TX","US","M",1,0,"true"
"A1688853596360510",65.16,65.16,"USD",20130517,54608,0,68.161,"new york","10020","us","false","en-US","CREDITCARD","VISA","11767","NY","US","M",1,0,"true"
"A1759222168021270",63.95,63.95,"USD",20130517,61422,0,69.15,"texas","75219","us","false","en-US","CREDITCARD","VISA","77357","TX","US","M",1,0,"true"
"A1688853596356500",59.99,59.99,"USD",20130517,62903,1,66.147,"florida","34232","us","false","en-US","CREDITCARD","VISA","32825","FL","US","M",1,0,"true"
"A1829582189343980",129.34,129.34,"USD",20130517,73054,2,72.16,"georgia","30309","us","false","en-US","PAYPAL","U","NA","NA","US","N",2,0,"true"
"A1759222167950540",59.99,59.99,"USD",20130517,71434,23,50.9,"california","90006","us","false","en-US","CREDITCARD","VISA","91767","CA","US","M",1,0,"true"
"A844428050423122",64.49,64.49,"USD",20130507,120126,7,75.67,"massachusetts","2370","us","false","en-US","CREDITCARD","DISCOVER","43207","OH","US","M",0,1,"true"
"A844428029043738",21.6,21.6,"USD",20130507,164022,10,204.197,"texas","75001","us","false","en-US","CREDITCARD","VISA","75220","TX","US","M",1,0,"true"
"A1759220976223180",542.25145,1079,"BRL",20130512,155113,12,189.51,"sao paulo","19800-001","br","false","pt-BR","CREDITCARD","MC","17606-010","SP","BR","M",1,0,"true"
"A914801028323265",150.31,150.31,"USD",20130521,183949,12,24.159,"minnesota","55901","us","false","en-US","CREDITCARD","VISA","56001","MN","US","M",1,0,"true"
"A1829582519835540",63.59,63.59,"USD",20130517,75404,23,173.197,"california","90049","us","false","en-US","CREDITCARD","VISA","24701","WV","US","M",1,0,"true"
"A1899947003739520",239.24,239.24,"USD",20130517,115253,5,173.217,"louisiana","70629","us","false","en-US","CREDITCARD","MC","70072","LA","US","M",1,0,"true"
"A985157008993462",105.48,105.48,"USD",20130517,114205,5,65.28,"wisconsin","53051","us","false","en-US","CREDITCARD","MC","54311","WI","US","M",2,0,"true"
"A985157009164620",151.54,151.54,"USD",20130517,163901,10,71.164,"texas","75219","us","false","en-US","CREDITCARD","MC","75024","TX","US","M",1,0,"true"
"A985156554634689",116.86,116.86,"USD",20130517,190151,14,75.67,"massachusetts","2532","us","false","en-US","CREDITCARD","MC","2532","MA","US","M",1,0,"true"
"A360434769010983",149.44,149.44,"USD",20130517,204539,15,76.244,"ohio","44307","us","false","en-US","CREDITCARD","VISA","44260","OH","US","M",1,0,"true"
"A844427218518467",157.94,157.94,"USD",20130517,205223,15,68.81,"pennsylvania","18974","us","false","en-US","CREDITCARD","DISCOVER","18966","PA","US","M",0,1,"true"
"A296624604869030",139.99,139.99,"USD",20130517,213816,13,98.255,"california","95819","us","false","en-US","CREDITCARD","MC","93635","CA","US","M",1,0,"true"
"A914801025693987",277.728226,278.88,"CAD",20130518,14007,19,24.77,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","VISA","V5A2P9","BC","CA","M",1,0,"true"
"A914800134032375",109.99,109.99,"USD",20130512,223126,17,69.88,"maryland","21740","us","false","en-US","CREDITCARD","VISA","21742","MD","US","M",1,0,"true"
"A1055520529067390",163.16,163.16,"USD",20130518,53932,21,76.22,"washington","98007","us","false","en-US","CREDITCARD","MC","98028","WA","US","M",0,1,"true"
"A1829582514718140",238.14,238.14,"USD",20130518,64745,0,99.1,"texas","77007","us","false","en-US","CREDITCARD","VISA","75248","TX","US","M",1,0,"true"
"A1055521396853140",150.49,150.49,"USD",20130509,1733,18,96.18,"north dakota","58103","us","false","en-US","CREDITCARD","VISA","58102","ND","US","M",1,0,"true"
"A1829581642988470",120.10945,239,"BRL",20130513,203733,17,177.42,"santa catarina","88010-000","br","false","pt-BR","CREDITCARD","MC","88085-495","SC","BR","M",1,0,"true"
"A1688853605359930",66.05,66.05,"USD",20130514,4837,19,98.243,"michigan","48127","us","false","en-US","CREDITCARD","DISCOVER","37379","TN","US","M",0,1,"true"
"A1055521405851730",85.59,85.59,"USD",20130522,140805,-99,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","28107","NC","US","M",0,1,"true"
"A985156821621035",152.03,152.03,"USD",20130522,50718,22,68.3,"arizona","85013","us","false","en-US","CREDITCARD","VISA","98346","WA","US","M",1,0,"true"
"A1899946781631740",233.74,233.74,"USD",20130522,120538,6,69.245,"illinois","60608","us","false","en-US","CREDITCARD","VISA","60543","IL","US","M",1,0,"true"
"A1688853432603810",238.14,238.14,"USD",20130522,115128,5,72.191,"texas","77707","us","false","en-US","CREDITCARD","MC","77507","TX","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,105646,5,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,115749,6,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,115941,6,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,122010,7,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,122725,7,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A1055521406108610",973.17,973.17,"USD",20130522,171823,11,75.54,"texas","78703","us","false","en-US","CREDITCARD","VISA","78750","TX","US","M",0,1,"true"
"A1055521406038580",806.0724,73080,"JPY",20130522,180843,3,125.51,"tokyo","112-0000","jp","false","ja-JP","CREDITCARD","MC","108-8425","????","JP","M",2,0,"true"
"A1899947010057920",656.95233,5097,"HKD",20130523,50136,14,153.16,"tokyo","100-0000","jp","false","zh-HK","CREDITCARD","VISA","NA","NA","HK","M",3,0,"true"
"A844428061406186",1091.15,1091.15,"USD",20130523,143514,8,98.196,"texas","75424","us","false","en-US","CREDITCARD","VISA","78759","TX","US","M",0,2,"true"
"A1829582358242680",239.51,239.51,"USD",20130523,143147,9,140.251,"new york","10021","us","false","en-US","CREDITCARD","MC","12765","NY","US","M",1,0,"true"
"A1899946781648580",228.79,228.79,"USD",20130523,150552,9,130.16,"alabama","35404","us","false","en-US","CREDITCARD","MC","36551","AL","US","M",1,0,"true"
"A1759222251254350",514.107929,516.24,"CAD",20130523,180657,10,216.218,"british columbia","v3j 1a1","ca","true","fr-CA","CREDITCARD","MC","L1Z 0A6","ON","CA","M",0,1,"true"
"A914801029782303",148.74,148.74,"USD",20130523,235809,18,50.136,"massachusetts","2746","us","false","en-US","CREDITCARD","VISA","2719","MA","US","M",1,0,"true"
"A844427388621092",85.59,85.59,"USD",20130524,1420,19,68.228,"rhode island","2903","us","false","en-US","CREDITCARD","MC","2919","RI","US","M",1,0,"true"
"A914800247987042",21.71,21.71,"USD",20130524,2943,19,24.44,"new york","11702","us","false","en-US","CREDITCARD","VISA","11757","NY","US","M",0,1,"true"
"A1055521406380930",139.99,139.99,"USD",20130524,5156,19,72.86,"virginia","24501","us","false","en-US","CREDITCARD","VISA","24503","VA","US","M",1,0,"true"
"A914800278864743",151.54,151.54,"USD",20130525,210757,15,50.15,"texas","77007","us","false","en-US","CREDITCARD","MC","77377","TX","US","M",1,0,"true"
"A311880327984872",109.99,109.99,"USD",20130524,164507,11,50.78,"florida","34972","us","false","en-US","CREDITCARD","VISA","34973","FL","US","M",1,0,"true"
"A985156290472668",5.34,5.34,"USD",20130526,14847,20,74.129,"kentucky","40205","us","false","en-US","CREDITCARD","MC","47131","IN","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,22400,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A1899945509487400",10.81,10.81,"USD",20130526,24005,20,70.124,"texas","78526","us","false","en-US","CREDITCARD","VISA","78521","TX","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,24638,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130528,171102,12,72.9,"new york","13209","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A1055521399136000",5.4,5.4,"USD",20130527,43435,23,24.184,"new york","10990","us","false","en-US","CREDITCARD","VISA","10990","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130524,200526,15,72.9,"new york","13209","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130524,205421,15,72.9,"new york","13209","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A914801030385624",79.99,79.99,"USD",20130524,210327,15,161.31,"arkansas","72032","us","false","en-US","CREDITCARD","MC","72035","AR","US","M",1,0,"true"
"A1055520437302600",1200.68,1200.68,"USD",20130524,213426,16,173.9,"massachusetts","2118","us","false","en-US","CREDITCARD","MC","6418","CT","US","M",1,2,"true"
"A985157015268058",4.99,4.99,"USD",20130527,201332,15,24.254,"virginia","24016","us","false","en-US","CREDITCARD","MC","24018","VA","US","M",1,0,"true"
"A1055521108927870",219.99,219.99,"USD",20130527,200230,13,72.175,"colorado","81501","us","false","en-US","CREDITCARD","VISA","59404","MT","US","M",1,0,"true"
"A844427328211634",104.7,104.7,"USD",20130528,2616,14,66.8,"hawaii","96822","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"true"
"A1759222234549810",806.0724,73080,"JPY",20130601,101815,19,114.167,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A1899947010054330",806.0724,73080,"JPY",20130601,113921,20,180.46,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A1829582602002910",793.8542,589,"EUR",20130530,165605,17,86.67,"maine-et-loire","49000","fr","false","fr-FR","CREDITCARD","MC","83110","NA","FR","M",0,1,"true"
"A1759222234549920",806.0724,73080,"JPY",20130605,231747,8,49.129,"tokyo","100","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A1829582571084310",222.19,222.19,"USD",20130528,35641,22,108.69,"connecticut","6492","us","false","en-US","CREDITCARD","MC","6051","CT","US","M",1,0,"true"
"A1759222234548420",725.1164,538,"EUR",20130602,50747,14,110.233,"tokyo","100","jp","false","it-IT","CREDITCARD","MC","20090","Bolzano","IT","M",2,0,"true"
"A1759222219270900",235.39,235.39,"USD",20130531,10626,20,71.58,"pennsylvania","17601","us","false","en-US","CREDITCARD","MC","15236","PA","US","M",1,0,"true"
"A985156954406966",240.45,240.45,"USD",20130531,13131,19,199.192,"missouri","64124","us","false","en-US","CREDITCARD","VISA","85014","AZ","US","M",1,0,"true"
"A1759222219270870",424.99,424.99,"USD",20130531,43809,22,108.83,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60467","IL","US","M",1,0,"true"
"A362221882887902",680.89,680.89,"USD",20130606,175112,-99,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","MC","75063","TX","US","M",1,1,"true"
"A985157021080233",754.3771,479,"GBP",20130606,183846,18,86.146,"greater london","nw2","gb","false","en-GB","CREDITCARD","MC","DH4 6NG","NA","GB","M",0,1,"true"
"A985157022379291",279.98,279.98,"USD",20130606,225842,17,173.56,"new york","10020","us","false","en-US","CREDITCARD","VISA","94901","CA","US","M",2,0,"true"
"A1829582571162030",219.99,219.99,"USD",20130528,61301,22,12.206,"california","92705","us","false","en-US","CREDITCARD","VISA","90805","CA","US","M",1,0,"true"
"A1759222234549860",690.2574,62580,"JPY",20130602,231737,8,119.242,"fukui","910-0001","jp","false","ja-JP","CREDITCARD","VISA","182-0022","????","JP","M",2,0,"true"
"A1688853516417610",868.6125,78750,"JPY",20130611,112611,20,153.135,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",3,0,"true"
"A985157025448796",806.0724,73080,"JPY",20130611,122625,21,180.53,"hokkaido","060-0000","jp","false","ja-JP","CREDITCARD","MC","108-8001","???","JP","M",2,0,"true"
